session_id,user_id,device,region,channel,product_category,session_start,session_end,session_date,day_of_week,session_duration_mins,reached_browse,reached_cart,reached_checkout,reached_purchase,furthest_stage,furthest_stage_num,revenue,converted
SES-00895,USR-00895,Mobile,East,Social Media,Fashion,2025-12-27 14:17:05.5733600,2025-12-27 14:20:05.5733600,2025-12-27,Saturday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00896,USR-00896,Tablet,South,Social Media,Home,2025-12-30 14:33:50.4320770,2025-12-30 14:41:50.4320770,2025-12-30,Tuesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00897,USR-00897,Tablet,South,Organic,Home,2026-01-06 23:25:51.6608920,2026-01-06 23:25:51.6608920,2026-01-06,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00898,USR-00898,Mobile,West,Organic,Electronics,2026-01-08 13:34:06.2998460,2026-01-08 13:42:06.2998460,2026-01-08,Thursday,8.000000,1,1,1,1,Purchase,4,51.13,Converted
SES-00899,USR-00899,Desktop,South,Organic,Sports,2026-01-01 21:57:11.2770090,2026-01-01 21:59:11.2770090,2026-01-01,Thursday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00900,USR-00900,Mobile,South,Google Ads,Beauty,2026-01-04 04:30:32.6702810,2026-01-04 04:38:32.6702810,2026-01-04,Sunday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00901,USR-00901,Tablet,West,Social Media,Sports,2025-12-14 19:28:32.2660730,2025-12-14 19:28:32.2660730,2025-12-14,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00902,USR-00902,Mobile,North,Email,Electronics,2025-12-10 15:14:13.7201510,2025-12-10 15:16:13.7201510,2025-12-10,Wednesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00903,USR-00903,Tablet,East,Google Ads,Home,2025-12-21 15:19:57.7821840,2025-12-21 15:23:57.7821840,2025-12-21,Sunday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00904,USR-00904,Desktop,North,Social Media,Sports,2025-12-18 16:42:40.9571710,2025-12-18 16:46:40.9571710,2025-12-18,Thursday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00905,USR-00905,Desktop,South,Google Ads,Fashion,2025-12-23 04:56:43.1573200,2025-12-23 05:04:43.1573200,2025-12-23,Tuesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00906,USR-00906,Tablet,North,Social Media,Fashion,2025-12-25 15:00:22.4973040,2025-12-25 15:03:22.4973040,2025-12-25,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00907,USR-00907,Mobile,East,Email,Sports,2025-12-29 12:45:32.0451090,2025-12-29 12:45:32.0451090,2025-12-29,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00908,USR-00908,Mobile,North,Social Media,Sports,2025-12-14 02:22:38.2198420,2025-12-14 02:27:38.2198420,2025-12-14,Sunday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00909,USR-00909,Desktop,West,Social Media,Electronics,2025-12-30 22:12:42.6115450,2025-12-30 22:17:42.6115450,2025-12-30,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00910,USR-00910,Desktop,East,Organic,Electronics,2025-12-27 20:00:14.9853020,2025-12-27 20:04:14.9853020,2025-12-27,Saturday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00911,USR-00911,Desktop,East,Email,Electronics,2026-01-04 07:11:10.5819310,2026-01-04 07:13:10.5819310,2026-01-04,Sunday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00912,USR-00912,Desktop,North,Organic,Fashion,2026-01-04 03:05:22.2713150,2026-01-04 03:05:22.2713150,2026-01-04,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00913,USR-00913,Desktop,West,Organic,Sports,2025-12-29 14:30:39.9439980,2025-12-29 14:30:39.9439980,2025-12-29,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00914,USR-00914,Desktop,East,Email,Beauty,2025-12-13 05:41:19.2627910,2025-12-13 05:43:19.2627910,2025-12-13,Saturday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00915,USR-00915,Desktop,North,Social Media,Electronics,2025-12-29 04:04:28.0351990,2025-12-29 04:12:28.0351990,2025-12-29,Monday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00916,USR-00916,Desktop,North,Email,Sports,2026-01-06 19:58:06.5059650,2026-01-06 20:06:06.5059650,2026-01-06,Tuesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00917,USR-00917,Tablet,North,Organic,Electronics,2025-12-14 18:23:06.5020900,2025-12-14 18:38:06.5020900,2025-12-14,Sunday,15.000000,1,1,1,1,Purchase,4,58.49,Converted
SES-00918,USR-00918,Desktop,West,Google Ads,Fashion,2026-01-03 12:13:50.3937680,2026-01-03 12:20:50.3937680,2026-01-03,Saturday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00919,USR-00919,Tablet,South,Email,Home,2025-12-29 10:50:01.6395390,2025-12-29 10:50:01.6395390,2025-12-29,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00920,USR-00920,Desktop,East,Organic,Beauty,2026-01-05 07:32:20.4156550,2026-01-05 07:41:20.4156550,2026-01-05,Monday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00921,USR-00921,Desktop,South,Email,Beauty,2025-12-20 09:01:17.5916760,2025-12-20 09:01:17.5916760,2025-12-20,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00922,USR-00922,Tablet,East,Email,Sports,2026-01-06 02:18:11.0415240,2026-01-06 02:27:11.0415240,2026-01-06,Tuesday,9.000000,1,1,1,1,Purchase,4,254.75,Converted
SES-00923,USR-00923,Mobile,North,Social Media,Sports,2026-01-04 17:43:24.6450660,2026-01-04 17:53:24.6450660,2026-01-04,Sunday,10.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00924,USR-00924,Mobile,South,Organic,Electronics,2025-12-13 01:57:21.0145910,2025-12-13 01:57:21.0145910,2025-12-13,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00925,USR-00925,Desktop,West,Email,Beauty,2026-01-05 00:09:14.3632180,2026-01-05 00:11:14.3632180,2026-01-05,Monday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00926,USR-00926,Desktop,North,Organic,Fashion,2026-01-08 02:09:53.3298490,2026-01-08 02:14:53.3298490,2026-01-08,Thursday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00927,USR-00927,Mobile,North,Social Media,Home,2026-01-01 21:51:22.0617480,2026-01-01 21:58:22.0617480,2026-01-01,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00928,USR-00928,Tablet,South,Email,Fashion,2025-12-31 10:21:23.5689200,2025-12-31 10:25:23.5689200,2025-12-31,Wednesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00929,USR-00929,Tablet,West,Social Media,Electronics,2026-01-07 00:29:21.5679700,2026-01-07 00:29:21.5679700,2026-01-07,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00930,USR-00930,Mobile,North,Email,Sports,2025-12-29 07:06:15.1888850,2025-12-29 07:16:15.1888850,2025-12-29,Monday,10.000000,1,1,1,1,Purchase,4,329.62,Converted
SES-00931,USR-00931,Mobile,West,Organic,Electronics,2025-12-29 06:46:01.8995980,2025-12-29 06:55:01.8995980,2025-12-29,Monday,9.000000,1,1,1,1,Purchase,4,256.37,Converted
SES-00932,USR-00932,Desktop,North,Organic,Electronics,2025-12-11 07:59:35.7333860,2025-12-11 08:06:35.7333860,2025-12-11,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00933,USR-00933,Tablet,West,Email,Beauty,2026-01-01 23:53:54.7949570,2026-01-02 00:00:54.7949570,2026-01-01,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00934,USR-00934,Tablet,South,Email,Sports,2025-12-19 00:32:58.6458020,2025-12-19 00:32:58.6458020,2025-12-19,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00935,USR-00935,Tablet,West,Email,Sports,2026-01-01 02:44:31.9900980,2026-01-01 02:46:31.9900980,2026-01-01,Thursday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00936,USR-00936,Desktop,South,Email,Beauty,2026-01-01 18:54:44.7955810,2026-01-01 18:57:44.7955810,2026-01-01,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00937,USR-00937,Tablet,East,Social Media,Home,2025-12-22 06:29:58.1401800,2025-12-22 06:34:58.1401800,2025-12-22,Monday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00938,USR-00938,Mobile,South,Organic,Home,2026-01-07 00:18:18.9063010,2026-01-07 00:18:18.9063010,2026-01-07,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00939,USR-00939,Mobile,West,Google Ads,Beauty,2026-01-06 15:43:52.7773230,2026-01-06 15:47:52.7773230,2026-01-06,Tuesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00940,USR-00940,Mobile,North,Email,Beauty,2025-12-20 05:03:16.3189010,2025-12-20 05:08:16.3189010,2025-12-20,Saturday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00941,USR-00941,Mobile,North,Email,Fashion,2025-12-11 14:13:36.3820030,2025-12-11 14:13:36.3820030,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00942,USR-00942,Mobile,East,Email,Home,2026-01-02 14:46:15.3345890,2026-01-02 14:48:15.3345890,2026-01-02,Friday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00943,USR-00943,Mobile,East,Google Ads,Beauty,2025-12-29 04:12:57.9661450,2025-12-29 04:12:57.9661450,2025-12-29,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00944,USR-00944,Desktop,South,Google Ads,Electronics,2026-01-01 21:45:47.7672300,2026-01-01 21:53:47.7672300,2026-01-01,Thursday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00945,USR-00945,Tablet,North,Social Media,Electronics,2025-12-14 19:37:07.3441860,2025-12-14 19:37:07.3441860,2025-12-14,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00946,USR-00946,Mobile,East,Google Ads,Sports,2026-01-07 15:58:47.8206290,2026-01-07 15:58:47.8206290,2026-01-07,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00947,USR-00947,Desktop,North,Email,Electronics,2026-01-02 16:17:11.4361350,2026-01-02 16:17:11.4361350,2026-01-02,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00948,USR-00948,Desktop,West,Google Ads,Sports,2025-12-19 09:47:47.5776490,2025-12-19 09:54:47.5776490,2025-12-19,Friday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00949,USR-00949,Mobile,South,Google Ads,Home,2026-01-08 04:43:36.8721450,2026-01-08 04:46:36.8721450,2026-01-08,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00950,USR-00950,Tablet,West,Google Ads,Sports,2025-12-15 12:35:25.0401740,2025-12-15 12:38:25.0401740,2025-12-15,Monday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00951,USR-00951,Mobile,West,Email,Beauty,2026-01-07 05:48:23.4029350,2026-01-07 05:58:23.4029350,2026-01-07,Wednesday,10.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00952,USR-00952,Mobile,West,Google Ads,Beauty,2026-01-08 11:02:52.3740440,2026-01-08 11:09:52.3740440,2026-01-08,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00953,USR-00953,Mobile,South,Google Ads,Beauty,2025-12-31 23:20:47.8208450,2025-12-31 23:20:47.8208450,2025-12-31,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00954,USR-00954,Tablet,North,Social Media,Electronics,2025-12-31 14:59:11.9007550,2025-12-31 15:03:11.9007550,2025-12-31,Wednesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00955,USR-00955,Desktop,East,Google Ads,Beauty,2026-01-05 19:29:25.8378600,2026-01-05 19:31:25.8378600,2026-01-05,Monday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00956,USR-00956,Desktop,West,Social Media,Fashion,2026-01-08 12:34:58.1408160,2026-01-08 12:44:58.1408160,2026-01-08,Thursday,10.000000,1,1,1,1,Purchase,4,305.33,Converted
SES-00957,USR-00957,Desktop,North,Organic,Beauty,2025-12-18 04:17:20.5459600,2025-12-18 04:17:20.5459600,2025-12-18,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00958,USR-00958,Tablet,North,Organic,Home,2026-01-07 19:46:34.1319200,2026-01-07 19:51:34.1319200,2026-01-07,Wednesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00959,USR-00959,Mobile,South,Social Media,Beauty,2025-12-11 07:23:21.6343790,2025-12-11 07:23:21.6343790,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00960,USR-00960,Tablet,West,Organic,Beauty,2025-12-23 20:57:56.9838350,2025-12-23 20:57:56.9838350,2025-12-23,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00961,USR-00961,Mobile,East,Email,Fashion,2025-12-27 03:54:45.8065280,2025-12-27 03:56:45.8065280,2025-12-27,Saturday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00962,USR-00962,Desktop,North,Organic,Sports,2025-12-24 13:40:40.9948740,2025-12-24 13:48:40.9948740,2025-12-24,Wednesday,8.000000,1,1,1,1,Purchase,4,267.43,Converted
SES-00963,USR-00963,Tablet,North,Email,Fashion,2025-12-18 23:07:59.2071660,2025-12-18 23:11:59.2071660,2025-12-18,Thursday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00964,USR-00964,Tablet,West,Email,Beauty,2025-12-20 14:31:51.2733630,2025-12-20 14:31:51.2733630,2025-12-20,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00965,USR-00965,Mobile,North,Email,Home,2025-12-18 22:33:36.8491220,2025-12-18 22:40:36.8491220,2025-12-18,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00966,USR-00966,Desktop,West,Organic,Fashion,2025-12-10 16:32:04.9092450,2025-12-10 16:41:04.9092450,2025-12-10,Wednesday,9.000000,1,1,1,1,Purchase,4,490.17,Converted
SES-00967,USR-00967,Mobile,West,Organic,Home,2025-12-17 08:26:14.2079410,2025-12-17 08:34:14.2079410,2025-12-17,Wednesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00968,USR-00968,Desktop,West,Social Media,Sports,2025-12-22 21:47:56.5413030,2025-12-22 21:50:56.5413030,2025-12-22,Monday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00969,USR-00969,Tablet,West,Email,Home,2025-12-31 02:33:26.4511830,2025-12-31 02:42:26.4511830,2025-12-31,Wednesday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00970,USR-00970,Mobile,South,Google Ads,Sports,2025-12-15 02:56:47.5410780,2025-12-15 03:00:47.5410780,2025-12-15,Monday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00971,USR-00971,Desktop,South,Google Ads,Electronics,2026-01-02 19:13:23.1392670,2026-01-02 19:13:23.1392670,2026-01-02,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00972,USR-00972,Desktop,South,Google Ads,Beauty,2026-01-05 10:34:57.4714300,2026-01-05 10:34:57.4714300,2026-01-05,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00973,USR-00973,Mobile,South,Email,Electronics,2025-12-25 15:54:46.4664760,2025-12-25 15:56:46.4664760,2025-12-25,Thursday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00974,USR-00974,Mobile,South,Email,Beauty,2025-12-21 09:15:57.7237160,2025-12-21 09:22:57.7237160,2025-12-21,Sunday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00975,USR-00975,Desktop,South,Organic,Sports,2026-01-08 14:18:58.7551990,2026-01-08 14:24:58.7551990,2026-01-08,Thursday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00976,USR-00976,Tablet,North,Google Ads,Electronics,2026-01-05 08:19:26.8292360,2026-01-05 08:21:26.8292360,2026-01-05,Monday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00977,USR-00977,Tablet,South,Organic,Sports,2025-12-23 16:43:36.0421140,2025-12-23 16:48:36.0421140,2025-12-23,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00978,USR-00978,Mobile,East,Organic,Beauty,2025-12-26 00:11:55.7890880,2025-12-26 00:20:55.7890880,2025-12-26,Friday,9.000000,1,1,1,1,Purchase,4,73.09,Converted
SES-00979,USR-00979,Mobile,North,Social Media,Beauty,2025-12-21 16:06:01.0010960,2025-12-21 16:14:01.0010960,2025-12-21,Sunday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00980,USR-00980,Mobile,East,Google Ads,Home,2025-12-17 11:07:37.7616770,2025-12-17 11:07:37.7616770,2025-12-17,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00981,USR-00981,Mobile,West,Google Ads,Home,2026-01-08 04:49:25.5850810,2026-01-08 04:49:25.5850810,2026-01-08,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00982,USR-00982,Desktop,West,Google Ads,Electronics,2025-12-19 17:19:32.8804000,2025-12-19 17:22:32.8804000,2025-12-19,Friday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00983,USR-00983,Tablet,South,Google Ads,Beauty,2025-12-28 22:51:12.3844920,2025-12-28 22:54:12.3844920,2025-12-28,Sunday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00984,USR-00984,Desktop,North,Email,Electronics,2025-12-29 07:17:46.2652270,2025-12-29 07:20:46.2652270,2025-12-29,Monday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00985,USR-00985,Desktop,East,Email,Fashion,2025-12-30 13:38:14.9392050,2025-12-30 13:45:14.9392050,2025-12-30,Tuesday,7.000000,1,1,1,1,Purchase,4,150.48,Converted
SES-00986,USR-00986,Desktop,South,Organic,Home,2025-12-24 16:50:25.4436920,2025-12-24 16:53:25.4436920,2025-12-24,Wednesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00987,USR-00987,Mobile,North,Organic,Fashion,2025-12-17 19:54:24.4511050,2025-12-17 20:06:24.4511050,2025-12-17,Wednesday,12.000000,1,1,1,1,Purchase,4,458.48,Converted
SES-00988,USR-00988,Desktop,East,Google Ads,Electronics,2026-01-02 05:52:32.0900790,2026-01-02 05:57:32.0900790,2026-01-02,Friday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00989,USR-00989,Desktop,West,Social Media,Home,2025-12-14 02:29:57.5810210,2025-12-14 02:37:57.5810210,2025-12-14,Sunday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00990,USR-00990,Tablet,North,Email,Sports,2025-12-25 03:54:16.0062080,2025-12-25 04:07:16.0062080,2025-12-25,Thursday,13.000000,1,1,1,1,Purchase,4,499.64,Converted
SES-00991,USR-00991,Tablet,East,Email,Fashion,2025-12-19 06:19:48.6371020,2025-12-19 06:25:48.6371020,2025-12-19,Friday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-00992,USR-00992,Mobile,North,Email,Electronics,2025-12-29 01:31:18.9837800,2025-12-29 01:35:18.9837800,2025-12-29,Monday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00993,USR-00993,Tablet,South,Email,Fashion,2025-12-22 22:59:40.1123100,2025-12-22 23:08:40.1123100,2025-12-22,Monday,9.000000,1,1,1,1,Purchase,4,268.39,Converted
SES-00994,USR-00994,Mobile,West,Email,Home,2026-01-03 18:50:49.1643880,2026-01-03 18:55:49.1643880,2026-01-03,Saturday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00995,USR-00995,Desktop,North,Google Ads,Sports,2025-12-29 23:41:37.8980480,2025-12-29 23:46:37.8980480,2025-12-29,Monday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-00996,USR-00996,Desktop,South,Email,Home,2025-12-20 10:37:36.3432030,2025-12-20 10:47:36.3432030,2025-12-20,Saturday,10.000000,1,1,1,1,Purchase,4,364.79,Converted
SES-00997,USR-00997,Desktop,South,Organic,Home,2025-12-10 02:48:24.2827730,2025-12-10 02:48:24.2827730,2025-12-10,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00998,USR-00998,Desktop,East,Email,Beauty,2025-12-23 21:34:27.8606920,2025-12-23 21:34:27.8606920,2025-12-23,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-00999,USR-00999,Tablet,West,Email,Fashion,2025-12-14 01:40:35.5512160,2025-12-14 01:51:35.5512160,2025-12-14,Sunday,11.000000,1,1,1,1,Purchase,4,57.45,Converted
SES-01000,USR-01000,Mobile,West,Social Media,Home,2025-12-13 08:07:19.6524880,2025-12-13 08:07:19.6524880,2025-12-13,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-01001,USR-01001,Tablet,East,Organic,Fashion,2025-12-14 16:41:16.5604480,2025-12-14 16:45:16.5604480,2025-12-14,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01002,USR-01002,Mobile,East,Social Media,Beauty,2025-12-18 21:41:41.4977980,2025-12-18 21:48:41.4977980,2025-12-18,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-01003,USR-01003,Desktop,West,Organic,Home,2025-12-13 08:58:53.2009940,2025-12-13 08:58:53.2009940,2025-12-13,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-01004,USR-01004,Mobile,East,Google Ads,Fashion,2025-12-21 00:46:23.0591200,2025-12-21 00:48:23.0591200,2025-12-21,Sunday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01005,USR-01005,Tablet,West,Google Ads,Electronics,2026-01-05 11:18:25.6781230,2026-01-05 11:25:25.6781230,2026-01-05,Monday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-01006,USR-01006,Mobile,North,Social Media,Electronics,2025-12-27 13:11:11.1616250,2025-12-27 13:14:11.1616250,2025-12-27,Saturday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01007,USR-01007,Tablet,East,Email,Electronics,2026-01-06 18:14:07.4763310,2026-01-06 18:19:07.4763310,2026-01-06,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01008,USR-01008,Tablet,West,Organic,Home,2025-12-31 11:17:27.7360340,2025-12-31 11:29:27.7360340,2025-12-31,Wednesday,12.000000,1,1,1,1,Purchase,4,58.49,Converted
SES-01009,USR-01009,Desktop,North,Email,Electronics,2026-01-04 05:15:52.3936540,2026-01-04 05:15:52.3936540,2026-01-04,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-01010,USR-01010,Mobile,South,Social Media,Beauty,2026-01-04 10:01:21.0061680,2026-01-04 10:09:21.0061680,2026-01-04,Sunday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-01011,USR-01011,Tablet,North,Email,Fashion,2025-12-10 00:01:18.0143110,2025-12-10 00:10:18.0143110,2025-12-10,Wednesday,9.000000,1,1,1,1,Purchase,4,65.82,Converted
SES-01012,USR-01012,Mobile,East,Email,Beauty,2025-12-17 09:55:16.2264480,2025-12-17 09:58:16.2264480,2025-12-17,Wednesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01013,USR-01013,Tablet,South,Google Ads,Fashion,2025-12-25 13:48:47.7071450,2025-12-25 13:51:47.7071450,2025-12-25,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01014,USR-01014,Tablet,North,Google Ads,Home,2025-12-09 18:15:52.4619910,2025-12-09 18:28:52.4619910,2025-12-09,Tuesday,13.000000,1,1,1,1,Purchase,4,279.83,Converted
SES-01015,USR-01015,Tablet,East,Google Ads,Sports,2025-12-10 11:02:33.5120790,2025-12-10 11:07:33.5120790,2025-12-10,Wednesday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-01016,USR-01016,Mobile,South,Google Ads,Electronics,2025-12-25 15:45:09.6534740,2025-12-25 15:50:09.6534740,2025-12-25,Thursday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01017,USR-01017,Desktop,West,Google Ads,Home,2025-12-28 17:31:18.4605260,2025-12-28 17:33:18.4605260,2025-12-28,Sunday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01018,USR-01018,Tablet,South,Social Media,Beauty,2026-01-01 13:51:20.1209190,2026-01-01 13:51:20.1209190,2026-01-01,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-01019,USR-01019,Desktop,West,Social Media,Beauty,2025-12-10 19:10:59.1548440,2025-12-10 19:18:59.1548440,2025-12-10,Wednesday,8.000000,1,1,1,1,Purchase,4,113.95,Converted
SES-01020,USR-01020,Mobile,South,Social Media,Fashion,2025-12-20 00:46:36.2026850,2025-12-20 00:48:36.2026850,2025-12-20,Saturday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-01021,USR-01021,Mobile,North,Email,Fashion,2025-12-12 00:24:13.8460950,2025-12-12 00:29:13.8460950,2025-12-12,Friday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
